12360	873188	17HE	612442.3509272985	

12361	856664	4AWWX7FV	233261.85664976985	

12361	446202	HMDACBP88KSCT	455755.16355806746	

12361	16823	595ZWJ0SMEXBN	615432.9014388818	

12361	96590	4ZVQ2KX	364771.5246057046	

12361	792439	15SU87M4	380823.5304123382	

12361	357497	WJC5N592EC2B9R	430861.77633451764	

12361	4537	20U4LQ	482067.08501941885	

12361	429882	M	166545.82613195913	

12361	12808		335732.0169505601	

12362	871970	111MR4P5	609191.4998455978	

12362	31677	I64U	773122.2031233734	

12362	770984	PEOP	802275.8263770222	

12362	607321	BSPQAN	215255.16740147554	

12362	214624	7X	665096.0011832035	

12362	849152	HELFC	916968.60655656	

12362	713762	7U5XC8G	234235.46693003827	

12362	807571		808314.024667072	

12362	851861	HGB2B4	802489.1871965405	

12363	693407	MIO	858105.1058439832	

12363	483821	1OYU7YFK8KJP	483327.0896515229	

12363	182683	VYVXLCX700E5T	253997.60418588223	

12363	700451	P98V5TKTRA2	787785.1911562064	

12363	710375	XOL5QDKEEO	113208.53368595251	

12364	183751	L00NA	921338.5090879452	

12364	559539	23MYRQY0C	563775.2590027946	

12364	90800	TFIULN9	365105.51320738916	

12364	160482	QX	337484.7956762385	

12364	62387	ZI8MFMZZP	463539.57905639487	

12364	537843	T	930131.8921079865	

12364	437099	BPSZO5M	627704.9152290396	

12364	573314	RVP98YTCHQ208K	258184.75916634098	

12364	910768	S1TEVVLHMS5GH	627424.8928269643	

12364	744834	CFQ6GN	249732.11105944638	

12364	489761	9A4Y71U1RGUL	824336.7920124818	

12364	387404	UM6	940179.469307265	

12364	18303	86A5	501736.7686085319	

12364	649952	0BAXKUL4AX0679	940084.8175975325	

12364	108243	P6475UQRY	709595.0448300478	

12364	93176	45IBSGQSN2	858335.9960791704	

12364	546696	6KJB1T7SM5JY2V	164062.1629229838	

12365	315406	IETHTB	855716.0069987202	

12365	559378	1C	664497.2146921811	

12365	13336	AWYD2RVULHP	456037.8540445541	

12365	203753	IGHL7JXV9GR6	647776.3357014852	

12365	480466	79Z5UCKT	376872.39128958905	

12365	917065	Q8IF46VL	621560.9381791154	

12365	320294	V4	670700.6110037841	

12365	356370		560597.6088172585	

12366	14152		52284.57989119839	

12366	164363	3YA	608915.4765476931	

12366	533356	UCV6J2NLLNN	448594.98152718757	

12366	19710	HF908KB	189002.9303069759	

12366	765439		354182.9770562957	

12366	913246		612945.1351625505	

12367	266429	MJFEX	985259.9865199531	

12367	752330	HSJNBJDUN2	366535.41136765276	

12367	685594	R6K646RF7K8	548100.5789146813	

12367	506231	WH0PHXXXE27M97	865172.7106240626	

12367	498246	PIJ	206768.7022885425	

12368	592126	LLGQ	256500.39209570308	

12368	617652	35IE3RW	308888.909331676	

12368	1382		574035.6459716338	

12368	633891	U9Q57	449300.3186976119	

12368	742299	HCEIASNZX2GK	637913.075984791	

12368	91226	1BQRLC6XBYEZQ	97898.16724662925	

12368	656679	C8057UW1QKQKW	2908.9261324024565	

12368	264151	M8JZ79MZURX	222349.47130536643	

12368	491836	SQJG9XJFVJ3	239536.48200324684	

12368	65445	LDTK	875453.6436461448	

12368	281746	V2R5T8DATJK8	752707.8091152073	

12368	226336	00	943783.2563923955	

12369	164272	Y1	806933.7864427194	

12369	441886	ZFT9	97450.53272450076	

12369	200198	TAB85LQ6SFPWK8	482132.69747367373	

12369	429998	WHQEW47	3506.872587191845	

12369	112337	Y48XT17SEKM4MQ	100514.40318938598	

12369	876891	J	862994.6993727951	

12369	75647	4S	850692.5166770682	

12369	61898	GCW26K	807765.2257743259	

12369	645684	WQ	986807.7907777926	

12369	737160	L0U4GMC	279890.4943359103	

12369	643053	HK5	918458.6300147128	

12370	395558	L48Q	248764.22954024325	

12370	681010	5V2N7QIGX9YXZB	541031.1798541129	



Page page1 has the following tuples:

12370	807881	EFYAKT78N5GOMI	341223.1922183835	

12370	257503	W	681161.0043339174	

12370	370668	C03EPMKV9VGY	879370.7682499227	

12370	342343	BR3IY	102941.01063651517	

12371	434031	PSAFAM4WI	176338.47729635498	

12371	425762	CYFPJ48INS99M3	711285.640736073	

12371	149965	MQ52AU6P2	105871.3590142737	

12371	687451	UI9VK39G5706E7	852499.5189367866	

12371	637877	CQ0A	356766.4898490992	

12371	431980	84ZCBG9HMJFL3	785017.1443021965	

12371	568241	IZH	90307.48793536513	

12372	752044	W3A1Y8TKI	494428.6791253117	

12372	423381	K50R	566959.0522982698	

12372	505932	7A1T	762436.1211127023	

12372	612967	0UDPD	270566.074499779	

12372	643925	531INL90	665772.3240329269	

12372	385130	T2YXS0DN	518234.5725397577	

12372	386415	A88VTTSV11TPN9	672128.4714030747	

12372	434250	WXFHOBMXQ86	116457.64272409964	

12372	796598	KTQESI	703759.4915019311	

12373	281053	3YXOGE8FA8Q	831555.472989732	

12373	629803	ACD	363049.22266152775	

12373	849134	KKLVJYTRH	564965.5550670997	

12373	738050	WWSK	292551.75304105564	

12373	701640		605238.3026155777	

12374	325926	8JDV0OXQOZS	344563.58834220236	

12374	18669	7E1S	466422.7743149645	

12374	878738	M	688250.039863546	

12374	77054	Q8Y3EDQZYAV	151282.22932527235	

12374	34338	B0OIZ	107086.77403824452	

12374	353176	V	746344.5501213412	

12374	399385	046H09STEGR8	68616.21368576854	

12374	807871	SL1LR7ER8HFLX	318070.3700954508	

12375	23848	HGBSS0ABE4P78Q	747202.920396654	

12375	483398	V3	731215.7587659276	

12375	139910	6OSE204QKM	220095.97865235276	

12375	784561	332NSOXZNL	67021.32035423347	

12375	511373	IKNKOYL	488144.0105702453	

12376	333401	T9DN68QNU0VSP	736242.3298666986	

12376	442843	NYHYJ15HOU06T	352210.0110162659	

12376	857722	C9D	552380.1978684979	

12376	780114	6GYES9W	737926.8003746166	

12376	872682	4E47VB	162877.80279214436	

12376	751741	E	945715.4322945455	

12377	878116	ZMP	589579.2158504508	

12377	141943	YW9V9	803359.9977999968	

12377	817023	MPEX	466519.6778357615	

12377	656479	YYR	957236.5611396775	

12377	82477	9VF	415971.6601829514	

12377	446108	1DP0ZSWZCLPFJ5	840680.5950177559	

12378	312307	TJJGRLLBB	833911.0485366931	

12378	255728	RVBFEC5Y1HY	567765.5981809883	

12378	842291	K7G	294875.6592466316	

12379	76795	G240MUMFACWCV	991742.830829701	

12379	648300	1CSB6U8	189346.3923623987	

12379	512574	G04	343499.5961205025	

12379	104222	B4TS3XNY2RODTH	381400.7737710171	

12380	833660	6PHAPYC	20993.298703573804	

12380	423226	YIN2ZB	123723.96499728865	

12380	706002	KP0F7E50	46910.78054613129	

12380	323212	WAF	711177.5346941721	

12380	608474	CY1EG	616461.5614912674	

12380	133940	H3G8QCNG9J	830080.6008275824	

12380	798787	LJKCHAAMYIEK	692106.1387727447	

12380	283927	H0IU	398205.19784787414	

12380	197640	7FLH	299239.9568771183	

12380	343434	MSNWVAZQPY7	39434.4461234275	

12380	477217	CCJ	478971.52433024603	

12380	689792		417790.21604786115	

12380	573856	TGEFUIX	549113.8215468106	

12380	923802	UJNI	205983.6460396678	

12380	338188	KGZNA	66057.39175763892	

12381	256512	A5DEVC54ZS79WJ	764997.9931764257	

12381	132032	3212NFD	314207.7308898543	

12381	847506	F	922700.1701533424	

12381	266927	ONDL	843347.1262828236	

12381	194820	3BK	87808.77321688662	

12381	454018	8BUBZR	181214.9227178159	

12381	475999	JI	623039.2896894842	

12381	129038	42IWP7	819573.4853275879	

12381	777975	XIT0VB	988880.9343576769	

12381	875874	YYTSD1P7VG	112950.55644778107	

12381	148888	A2	978951.342574449	

12381	787270	75M3Z60NKK0F	462886.6493678565	

12382	727926	G1UCGQPE0	820038.188390162	

12382	72105	QK3	807754.4131686352	

12382	747133	NDSGKSGNC	874297.8559470648	

12382	512565	IL14VG4GAZZ0YF	143489.42262692432	

12382	192073	4	153748.75763296193	

12382	691218	6V0N52QJ2OED7	674245.9780712134	

12382	717574		462671.8625577888	

12382	227829	WVHFYIO5M3D	427999.5591466262	

12382	786028	6	785156.1426229005	

12382	645041	3YTZR7K	869163.7243859654	

12382	353348	ANTM9OMATTF6H	622591.2654063274	

12383	386732	I0NTE2HT9LA	842036.7157781936	

12383	209891	F3S795	64351.886526309965	

12383	143540	Y	494716.99878147437	

12383	731441	ENEGIKG1RPDI22	346248.5987929932	

12383	648988	A01LBHJVC8	472535.6085380107	

12383	414282	H3M	530962.24374871	

12383	194327	HHCBCTZ	160791.55716731885	

12383	32823	UJPCUTOG	344405.74575074343	

12383	735208	HA5AHEM	470021.8928068155	

12384	319357	1	993881.7574721618	

12384	498137	NWV6V	875967.1167491403	

12384	203635	22TVA4	495464.5959648537	

12384	406534	H	330056.5930454095	

12384	413251	HH0B1SR6C	745878.3891179838	

12384	442852	S36G	449410.0459810185	

12384	614673		769546.6346105274	

12384	168702	79HZ2HQJ8B18H	47212.57940214241	

12384	544978	CI	661907.506177386	

12384	411457	AJ	363054.8394539661	

12384	707254	7ER9	642529.144847613	

12385	236590	CMITZ760	667280.0555792173	

12385	20389	HHSQWO933	931737.4367826877	

12385	869207	RN	108244.12758607615	

12385	661175	8VAAAJ4JOF2	12143.961997173381	

12385	903102	UITWW2	669693.65756661	

12385	410283	N52RSDK35EBHL1	645176.8910345174	

12385	401868	6W7	460438.31507766596	

12385	476160	R	501992.0495767126	

12386	421881	YI2	230621.22427392594	

12386	358424	V40ZZKT1ET2PL	27519.445924862328	

12386	96477	H6R501SOCU4V8B	212981.16601726846	

12386	50216	JKX3A19W7	375476.7478227491	

12386	222699	QGKCEPWVM	580985.7839838803	

12386	477746	O4GQGPKM9VUFMD	963271.3842086446	

12386	859555	BVR0	445025.74921567895	

12386	760186	FB5M	526283.1367724655	

12386	778409	SHLPNBM	646823.6836140554	

12387	583571	BZETUG6RPW	509376.60232831695	

12387	695397	TOQUAMV5HCBNP	406816.8961590354	

12387	764126		568919.2932168161	

12387	400210	TAICMO0M6YYH	318388.6819094819	

12387	88428	38WW	100857.59927266957	

12387	721570	YD7BIE5HM1L	842221.4384599766	

12387	869184	QIM8JF403VV	4517.724555810232	

12387	701223	3F7IP	877865.3070351807	

12387	550057	C0RCULOX1VIT9	164261.45730955078	

12387	659228	2RBNQ5ERSG7N	799004.5058980674	

12388	490479	T	850773.2139947811	

12388	375296	9	666333.7472974515	

12388	716065	IMTF	799927.6781030333	

12388	320328	GXF	253014.80266698418	

12388	550367	PD8	40983.1621235841	

12388	621105	9VL0QY2W	318964.59263272537	

12388	267093	X7CZ	876985.9123020925	

12389	576482	TJHXI	482963.0869753816	

12389	897125	EK78CD	26158.235447404808	

12389	190831	B03Z8K5KC5M	661943.2787886527	

12389	543458	J40R6GXAOD99	249100.14641661005	

12389	616849	6F	478407.9139354157	

12389	50889	HSJCOGE5	498054.1436603754	

12389	643664	9XKFZ	605328.8124881085	

12390	738746	O2	70897.86614749682	

12390	347043	PIOU51	59059.87766396214	

12390	648001		697808.1291667984	

12390	71761	U882QL	163872.18945186955	

12390	395676		499162.703466218	

12390	498430	0L	503833.6692205576	

12390	564388	5GDM4T1PMCWU	604333.2856591614	

12390	813379	ZK6AWK	326340.88463940256	

12390	343860	YJO4L8	788786.9758761987	

12390	507404	98GL	612266.6359316516	

12391	318031	FAPS6	561505.641092616	

12391	273768	FN8GTZ2K3F55M	764158.8179268512	

12391	14823	GKYRI62IT75N	523444.4915717733	

12391	673404	BH2	272621.14869670884	

12391	361682	4BNCDYH	31497.775629434676	

12391	145569	3T9AOLVKB	864060.5660293527	

12391	363217	GN3SZ2KK	645489.7715081483	

12391	119036	6NH3ECN	363497.5060859177	

12391	104350	AR3JQLMQB2ORO2	115519.36749331359	

12391	265677	LYJOR5PN8T6I2	224169.06288529505	

12391	89545	9ATM2D	925495.2068396499	

12391	493988	7OKPVPYLJ3	908470.2181840786	

12392	163623	D1K3X3TQ	709319.1364105593	

12392	433259	K4T7	345344.51906813955	

12392	831845	7ARK2F5	429031.89149033517	

12392	286081	JNJGA	973655.22883461	

12392	642920	F5L	731775.8427944221	

12392	11083	4NK0	180855.43218804456	

12392	785321	A1ROU3KGK0Z19	87728.4329056438	

12392	888879	RQDBZH6Y	270758.54192736314	

12392	379416	L3AOYX	728582.7005692478	

12392	335915	KEFIW66CABD1DT	402600.6932232916	

12392	649644	PDKEWR	555780.9089716137	

12393	880018	K969PUH8	366673.09029134497	

12393	753871	D	594769.2310272432	

12393	316721	F8D1B	217274.17361114288	

12393	260852	BF78EZYNK83AF1	939164.1625882202	

12393	281828	3WUJ26T785M	216790.07401747096	

12393	420577	DW	474630.29213574925	

12393	699808	BUK	821577.285669226	

12393	528495	W	353342.40694951726	

12393	597923	AYI0C	626545.7650755515	

12393	819946	TF	430747.00044646853	

12393	214158	N03CAJ	825843.0258564309	



Page page2 has the following tuples:

12394	882768	B5	238667.80883745864	

12394	93781	K8R19C	630261.6896565893	

12394	323908	WJV9H6	75737.36526640107	

12394	498679	AIT	928073.547148791	

12394	821737	CBVW499BKBE8	99218.72165499134	

12394	207183	MKYHDD	878257.4836371951	

12394	124026	KA	998766.1658137891	

12394	425797	JMSQY	506736.5681022876	

12395	656673	XEROM	446079.7233014472	

12395	232975	5ILMSFB5	40796.39243009892	

12395	301229	P5TN8SEUUTJ	757913.5287271264	

12395	199126	N36ZBVFS6	401979.9683968356	

12395	623517	2XLQ6R0JF59	103686.0826840882	

12395	470889	D93DHWG3	442108.4985369158	

12395	204553	FZ5ZAK4	397390.21532394283	

12396	218269	4YB5NJ1C5VOKWI	888408.0106739659	

12396	696020	NYNUAAJ	602169.1016627994	

12396	249317	X42DZO9NP5Y	70318.67850429873	

12396	440427	FQM	425826.4682427614	

12396	229728	4QZ	532957.4107486267	

12396	869678	23	490656.1740500865	

12396	719264	WOVOA2N90K3	118223.30719918573	

12396	140068	O	8496.239033475073	

12396	795828	OGZ62NLP0D	48519.9097611434	

12396	746942	MZ	281289.7115635763	

12397	373691	HBV3BP	819159.3832380477	

12397	723338	XUOM	939273.1222277317	

12397	617326	WIP	419151.28348244546	

12397	42340	BGA2M655FN38	435136.69586229755	

12397	921307	N8WXUSCC6VF	24218.19717384788	

12397	912254	RILBI	804039.2482576758	

12397	116674	2	118883.6389048814	

12397	332267		231848.82022411292	

12397	873052	W72I9KW	408241.089637041	

12397	597878	0SI6WF4GGZ3S	592132.7929522226	

12398	521021	04WBPHE6S	982268.2125200245	

12398	281880		344122.624870556	

12398	130576	1K481Z	718467.5272307574	

12398	275646	39QHTXMF	827679.9094265018	

12398	71306		156440.24053431148	

12398	443442	Q	263705.2631181267	

12398	125115	EX4	594488.1991274548	

12399	17994	Z3NY0YLR	39764.36743248535	

12399	792313	OJEXT42BZOTN	933628.4779540683	

12399	788161	1EO	286034.81929390784	

12399	14246		879349.7069466787	

12399	823631	39E1O5	116563.02363442573	

12399	360409	0K3MQGITQY9	329382.50132301264	

12399	373591	LE	827519.3240380478	

12399	905268	DAN4HL4HYBP	986391.7195429038	







